review_id,user_id,product_id,rating,review_text,review_date
102,83655,82,1.6,Poor quality. The iPad mini broke after just a few weeks of use.,2025-02-10
103,39414,30,4.8,"Perfect! Fast shipping, great packaging, and the iPhone 15 Pro exceeded my expectations.",2024-12-08
104,86286,11,5.0,Absolutely love this Denali Fleece Jacket! The quality is outstanding and it works exactly as described.,2024-09-10
105,32621,18,3.8,"Works well enough. The iPad Pro 11"" is functional but has some minor issues.",2025-07-27
106,85169,8,1.8,Disappointed with this ZV-1M2. Quality is not what I expected for the price.,2025-07-05
107,84572,41,2.2,Had issues with this AirPods (3rd gen) from day one. Customer service was not helpful.,2025-02-18
108,39145,45,5.0,Beautiful Ultraboost 22! The color and fit are perfect. Will definitely buy again.,2024-10-20
109,86456,57,5.0,Perfect fit and great quality! The Air Force 1 looks exactly like the picture.,2025-06-20
110,67270,37,1.8,Disappointed with this AirTag. Quality is not what I expected for the price.,2025-02-10
111,96477,57,5.0,Great Air Force 1! Fits perfectly and the material is soft and comfortable.,2024-10-26
112,4075,71,1.3,"Would not recommend. The MacBook Pro 14"" is cheaply made and doesn't last.",2025-07-29
113,89146,47,5.0,Perfect fit and great quality! The Air Max 270 looks exactly like the picture.,2025-07-31
114,79539,2,5.0,Amazing product! Great value for money and the quality is top-notch.,2024-10-02
115,98448,39,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-05-22
116,80667,1,3.1,"Good PlayStation 5, works as expected. Nothing extraordinary but gets the job done.",2025-05-22
117,87623,28,4.5,It's fine. The Studio Moisture Cream does what it's supposed to do but nothing special.,2025-08-08
118,20927,10,4.6,Perfect fit and great quality! The React Element 55 looks exactly like the picture.,2025-03-31
119,87216,29,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-05-17
120,38528,23,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2025-01-23
121,6671,48,5.0,Perfect fit and great quality! The Superstar looks exactly like the picture.,2025-08-16
122,2990,50,2.1,Would not recommend. The Studio Fix Foundation is cheaply made and doesn't deliver results.,2025-06-09
123,76335,74,1.0,Waste of money. The Naked Eyeshadow Palette is overpriced for such poor quality.,2025-02-18
124,87186,71,2.5,"Not worth the money. The MacBook Pro 14"" doesn't work as advertised.",2024-12-05
125,91078,34,1.6,Terrible fit. The Adicolor Backpack is way too small despite ordering the correct size.,2025-01-04
126,56573,65,3.6,Decent quality for the price. The Galaxy Z Fold5 is okay but could be better.,2024-10-25
127,93491,25,5.0,Amazing product! Great value for money and the quality is top-notch.,2024-09-07
128,86286,48,5.0,Great Superstar! Fits perfectly and the material is soft and comfortable.,2025-08-09
129,85607,59,4.8,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2025-07-03
130,82267,42,1.1,Terrible Foaming Facial Cleanser. The formula is bad and it doesn't last at all.,2024-09-04
131,97800,2,2.2,Not worth the money. The Apple Watch Band doesn't work as advertised.,2025-02-28
132,64987,33,2.4,Poor quality. The iPad broke after just a few weeks of use.,2025-02-20
133,88685,59,4.2,"Good WH-1000XM5, works as expected. Nothing extraordinary but gets the job done.",2025-09-03
134,83782,24,5.0,"Love this Swoosh Cap! Comfortable, stylish, and true to size.",2024-10-02
135,90295,102,3.3,"Good Galaxy Tab S9, works as expected. Nothing extraordinary but gets the job done.",2025-01-03
136,44184,2,5.0,Absolutely love this Apple Watch Band! The quality is outstanding and it works exactly as described.,2024-09-20
137,81180,54,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-12-25
138,90278,82,5.0,Worth every penny. The iPad mini is exactly what I needed and works flawlessly.,2024-11-02
139,86777,33,3.1,"Good iPad, works as expected. Nothing extraordinary but gets the job done.",2024-09-25
140,95517,50,4.2,Decent quality. The Studio Fix Foundation is okay but I've used better in this price range.,2025-01-04
141,38528,1,3.6,Average PlayStation 5. Not bad but not great either. Would consider other options next time.,2025-04-27
142,82267,97,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-04-10
143,28275,42,5.0,Amazing Foaming Facial Cleanser! The quality is fantastic and it works exactly as described.,2025-05-18
144,35170,76,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2025-01-31
145,89117,51,1.9,Terrible fit. The Trefoil T-Shirt is way too small despite ordering the correct size.,2025-03-17
146,95773,86,5.0,Absolutely love this WH-1000XM4! The quality is outstanding and it works exactly as described.,2025-07-15
147,32964,89,2.3,Would not recommend. The Lightning to USB-C Cable is cheaply made and doesn't last.,2025-01-21
148,20175,10,3.9,Nice React Element 55 but the sizing runs a bit small. Good quality overall.,2025-05-21
149,85072,77,2.8,Disappointed with this Monopoly Classic. Quality is not what I expected for the price.,2025-05-15
150,1319,103,4.1,Average Adicolor Classics. Nothing special but it serves its purpose.,2025-02-14
151,93056,24,3.6,Decent Swoosh Cap. The material is okay but not as soft as I expected.,2025-04-23
152,83648,83,5.0,"Love this Blazer Mid! Comfortable, stylish, and true to size.",2025-02-23
153,99726,46,5.0,Absolutely love this 45W Super Fast Charger! The quality is outstanding and it works exactly as described.,2025-03-01
154,76473,74,5.0,Perfect! The Naked Eyeshadow Palette exceeded my expectations and arrived quickly.,2025-08-10
155,90726,13,4.7,Amazing product! Great value for money and the quality is top-notch.,2024-10-04
156,13370,28,4.3,Works okay. The Studio Moisture Cream is functional but has some minor issues.,2024-12-31
157,93185,94,5.0,Excellent Prep + Prime Skin! Great value for money and the results are outstanding.,2024-11-16
158,96696,61,3.6,Good quality but the Windbreaker is a bit overpriced for what you get.,2025-05-28
159,99674,67,1.0,Poor quality. The MagSafe Charger broke after just a few weeks of use.,2024-11-26
160,91589,31,4.7,Amazing product! Great value for money and the quality is top-notch.,2025-05-31
161,82538,28,2.9,Waste of money. The Studio Moisture Cream is overpriced for such poor quality.,2025-02-15
162,80904,20,4.5,Love this Ruby Woo Lipstick! Great pigmentation and long-lasting wear.,2024-09-13
163,93824,66,3.9,It's fine. Does what it's supposed to do but I've seen better in this price range.,2025-08-24
164,88396,7,5.0,"Love this Pro Shorts! Comfortable, stylish, and true to size.",2025-09-01
165,83655,93,5.0,Absolutely love this Beats Studio3! The quality is outstanding and it works exactly as described.,2025-03-19
166,94502,71,3.3,"Decent quality for the price. The MacBook Pro 14"" is okay but could be better.",2024-09-20
167,83753,30,2.9,Disappointed with this iPhone 15 Pro. Quality is not what I expected for the price.,2025-06-20
168,87457,12,3.4,It's fine. Does what it's supposed to do but I've seen better in this price range.,2025-06-28
169,72684,28,5.0,Best Studio Moisture Cream I've tried! Highly recommend to anyone looking for quality beauty products.,2025-04-22
170,99999,15,2.9,Terrible All Nighter Setting Spray. The formula is bad and it doesn't last at all.,2024-09-18
171,59069,78,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-10-16
172,91029,81,5.0,"Love this Leggings! Comfortable, stylish, and true to size.",2024-09-21
173,59952,36,5.0,"Love this 3-Stripes Cap! Comfortable, stylish, and true to size.",2024-10-04
174,81514,17,2.4,Terrible Great Lash Mascara. The formula is bad and it doesn't last at all.,2025-08-25
175,83039,17,5.0,Perfect! The Great Lash Mascara exceeded my expectations and arrived quickly.,2024-12-23
176,94909,25,1.7,Had issues with this Alpha 6700 from day one. Customer service was not helpful.,2025-06-28
177,70098,12,4.8,Worth every penny. The Galaxy Tab S9 Ultra is exactly what I needed and works flawlessly.,2025-06-23
178,95629,51,3.6,Nice Trefoil T-Shirt but the sizing runs a bit small. Good quality overall.,2025-02-13
179,97617,92,5.0,Great Stan Smith! Fits perfectly and the material is soft and comfortable.,2025-06-15
180,90397,59,4.8,Absolutely love this WH-1000XM5! The quality is outstanding and it works exactly as described.,2024-10-11
181,89617,69,3.7,Nice Primeblue Hoodie but the sizing runs a bit small. Good quality overall.,2025-07-30
182,84993,21,5.0,Absolutely love this Galaxy Book4 Pro! The quality is outstanding and it works exactly as described.,2024-09-23
183,81423,39,4.5,Best toys purchase I've made in years. Highly recommend to anyone looking for quality.,2025-06-15
184,8205,96,5.0,Absolutely love this Galaxy Watch6! The quality is outstanding and it works exactly as described.,2024-11-27
185,82254,32,5.0,"Perfect! Fast shipping, great packaging, and the PlayStation 5 Digital exceeded my expectations.",2025-04-24
186,65705,80,4.1,Average Dri-FIT T-Shirt. Nothing special but it serves its purpose.,2024-10-31
187,93185,103,5.0,Great Adicolor Classics! Fits perfectly and the material is soft and comfortable.,2025-03-11
188,95411,2,4.3,Works well enough. The Apple Watch Band is functional but has some minor issues.,2025-07-23
189,88609,48,5.0,Great Superstar! Fits perfectly and the material is soft and comfortable.,2025-03-22
190,99782,97,5.0,Best toys purchase I've made in years. Highly recommend to anyone looking for quality.,2025-03-26
191,88903,51,5.0,Beautiful Trefoil T-Shirt! The color and fit are perfect. Will definitely buy again.,2025-03-17
192,92252,51,4.1,Average Trefoil T-Shirt. Nothing special but it serves its purpose.,2025-04-08
193,51732,100,5.0,Absolutely love this BILLY Bookcase! The quality is outstanding and it works exactly as described.,2024-10-12
194,97130,56,4.2,It's fine. Does what it's supposed to do but I've seen better in this price range.,2025-03-31
195,43056,99,3.2,Good quality but the Gym Bag is a bit overpriced for what you get.,2025-04-22
196,97617,2,4.5,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-11-23
197,49736,25,2.2,Had issues with this Alpha 6700 from day one. Customer service was not helpful.,2024-09-18
198,90827,16,2.9,Poor quality. The Alpha 7R V broke after just a few weeks of use.,2024-12-22
199,98448,101,4.1,It's fine. The Hoodie fits okay but the color is slightly different than pictured.,2025-07-11
200,9445,84,5.0,Love this True Match Foundation! Great pigmentation and long-lasting wear.,2025-08-17
201,56424,87,4.5,"Good DualSense Controller, works as expected. Nothing extraordinary but gets the job done.",2025-02-02
202,95035,95,4.9,Amazing product! Great value for money and the quality is top-notch.,2025-05-16
203,89066,95,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-10-18
204,97699,40,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-01-31
205,42328,88,4.2,"Works well enough. The MacBook Pro 16"" is functional but has some minor issues.",2025-09-03
206,86371,104,3.1,It's fine. Does what it's supposed to do but I've seen better in this price range.,2024-12-07
207,97403,59,5.0,"Perfect! Fast shipping, great packaging, and the WH-1000XM5 exceeded my expectations.",2025-04-07
208,32621,8,4.2,Decent quality for the price. The ZV-1M2 is okay but could be better.,2025-03-26
209,10183,26,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-10-18
210,99767,11,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-02-09
211,90929,52,1.9,Poor quality. The AirPods Max broke after just a few weeks of use.,2025-03-20
212,97290,60,5.0,Best Niacinamide 10% + Zinc 1% I've tried! Highly recommend to anyone looking for quality beauty products.,2025-03-06
213,92142,35,4.7,Great Dri-FIT Socks! Fits perfectly and the material is soft and comfortable.,2025-06-05
214,96171,92,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2025-03-31
215,60528,99,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2025-06-16
216,97403,26,4.2,It's fine. Does what it's supposed to do but I've seen better in this price range.,2025-01-18
217,93594,61,5.0,Great Windbreaker! Fits perfectly and the material is soft and comfortable.,2024-10-08
218,82750,94,5.0,Amazing Prep + Prime Skin! The quality is fantastic and it works exactly as described.,2025-03-27
219,18097,27,5.0,Best home purchase I've made in years. Highly recommend to anyone looking for quality.,2025-07-18
220,93317,37,4.5,"Good AirTag, works as expected. Nothing extraordinary but gets the job done.",2025-05-28
221,82386,43,5.0,Perfect! The Lightful C Marine-Bright exceeded my expectations and arrived quickly.,2025-01-19
222,66651,12,5.0,Worth every penny. The Galaxy Tab S9 Ultra is exactly what I needed and works flawlessly.,2025-09-01
223,86300,19,4.8,Beautiful Trefoil Socks! The color and fit are perfect. Will definitely buy again.,2025-02-14
224,83965,51,4.4,Nice Trefoil T-Shirt but the sizing runs a bit small. Good quality overall.,2025-08-31
225,38546,31,1.8,Poor quality. The Galaxy S24 broke after just a few weeks of use.,2025-04-23
226,1692,31,4.6,Absolutely love this Galaxy S24! The quality is outstanding and it works exactly as described.,2024-09-21
227,93306,24,4.8,Excellent quality fabric and construction. Very happy with this purchase.,2025-01-18
228,19181,86,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-05-05
229,83592,32,5.0,Worth every penny. The PlayStation 5 Digital is exactly what I needed and works flawlessly.,2024-09-17
230,90650,15,4.3,It's fine. The All Nighter Setting Spray does what it's supposed to do but nothing special.,2025-05-18
231,24919,92,5.0,Great Stan Smith! Fits perfectly and the material is soft and comfortable.,2025-04-21
232,13381,85,5.0,"Absolutely love this iPad Pro 12.9""! The quality is outstanding and it works exactly as described.",2025-01-30
233,89129,69,5.0,Great Primeblue Hoodie! Fits perfectly and the material is soft and comfortable.,2025-01-11
234,50762,68,5.0,Love this Vice Lipstick! Great pigmentation and long-lasting wear.,2025-02-06
235,26503,16,2.7,Not worth the money. The Alpha 7R V doesn't work as advertised.,2025-06-25
236,47861,72,3.1,It's fine. Does what it's supposed to do but I've seen better in this price range.,2025-04-08
237,17695,85,3.8,"Average iPad Pro 12.9"". Not bad but not great either. Would consider other options next time.",2025-03-31
238,93931,65,5.0,Worth every penny. The Galaxy Z Fold5 is exactly what I needed and works flawlessly.,2025-06-25
239,79539,15,4.6,Love this All Nighter Setting Spray! Great pigmentation and long-lasting wear.,2024-11-05
240,52170,83,5.0,Beautiful Blazer Mid! The color and fit are perfect. Will definitely buy again.,2025-01-29
241,87347,102,4.7,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2025-03-08
242,61803,57,4.1,Good quality but the Air Force 1 is a bit overpriced for what you get.,2024-11-11
243,58639,88,4.2,"Average MacBook Pro 16"". Not bad but not great either. Would consider other options next time.",2025-03-26
244,87362,15,3.1,Good All Nighter Setting Spray. Works well but the packaging could be better.,2024-09-17
245,96617,98,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-09-08
246,99876,57,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2025-03-09
247,13190,84,4.9,Amazing True Match Foundation! The quality is fantastic and it works exactly as described.,2024-11-03
248,87004,20,4.6,Love this Ruby Woo Lipstick! Great pigmentation and long-lasting wear.,2025-06-08
249,39809,40,3.4,"Decent quality for the price. The MacBook Air 15"" is okay but could be better.",2025-03-12
250,65259,55,1.3,Would not recommend. The Organic Cotton Sheet Set is cheaply made and doesn't last.,2024-11-03
251,24855,102,2.8,Not worth the money. The Galaxy Tab S9 doesn't work as advertised.,2025-07-21
252,92455,104,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-09-04
253,89127,5,3.2,Works well enough. The iPhone 15 is functional but has some minor issues.,2025-06-12
254,90561,45,5.0,Great Ultraboost 22! Fits perfectly and the material is soft and comfortable.,2025-05-09
255,29777,93,1.6,Would not recommend. The Beats Studio3 is cheaply made and doesn't last.,2025-04-07
256,87798,81,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2024-10-17
257,81664,93,4.6,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2025-05-23
258,6671,31,2.1,Not worth the money. The Galaxy S24 doesn't work as advertised.,2025-05-21
259,89830,90,5.0,Best Eyeshadow Palette I've tried! Highly recommend to anyone looking for quality beauty products.,2025-08-05
260,86591,23,1.3,Not worth the money. The Galaxy Tab S9+ doesn't work as advertised.,2024-12-25
261,91948,89,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2025-02-24
262,6147,46,3.2,Average 45W Super Fast Charger. Not bad but not great either. Would consider other options next time.,2024-11-02
263,81647,65,4.0,Average Galaxy Z Fold5. Not bad but not great either. Would consider other options next time.,2025-05-07
264,1319,7,5.0,Beautiful Pro Shorts! The color and fit are perfect. Will definitely buy again.,2024-11-18
265,20175,50,5.0,Amazing Studio Fix Foundation! The quality is fantastic and it works exactly as described.,2025-02-28
266,82848,65,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-11-24
267,83965,5,2.4,Had issues with this iPhone 15 from day one. Customer service was not helpful.,2025-01-18
268,83176,13,4.8,Amazing product! Great value for money and the quality is top-notch.,2025-02-14
269,61803,72,5.0,Best electronics purchase I've made in years. Highly recommend to anyone looking for quality.,2024-12-22
270,92762,12,5.0,Worth every penny. The Galaxy Tab S9 Ultra is exactly what I needed and works flawlessly.,2024-09-10
271,87361,91,5.0,"Perfect! Fast shipping, great packaging, and the MacBook Air 13"" exceeded my expectations.",2025-03-04
272,82321,52,4.3,It's fine. Does what it's supposed to do but I've seen better in this price range.,2025-03-23
273,80018,19,3.9,Decent Trefoil Socks. The material is okay but not as soft as I expected.,2024-11-29
274,91948,20,2.1,Waste of money. The Ruby Woo Lipstick is overpriced for such poor quality.,2025-06-13
275,91014,82,2.5,Poor quality. The iPad mini broke after just a few weeks of use.,2025-06-12
276,96540,45,5.0,Beautiful Ultraboost 22! The color and fit are perfect. Will definitely buy again.,2025-06-07
277,96540,92,5.0,"Love this Stan Smith! Comfortable, stylish, and true to size.",2025-07-04
278,40679,94,5.0,Excellent Prep + Prime Skin! Great value for money and the results are outstanding.,2024-09-15
279,83339,80,5.0,Excellent quality fabric and construction. Very happy with this purchase.,2025-03-30
280,3799,7,5.0,Great Pro Shorts! Fits perfectly and the material is soft and comfortable.,2024-11-29
281,95083,103,3.8,Nice Adicolor Classics but the sizing runs a bit small. Good quality overall.,2024-09-23
282,84575,8,3.6,Average ZV-1M2. Not bad but not great either. Would consider other options next time.,2025-06-29
283,99004,14,5.0,"Perfect! Fast shipping, great packaging, and the Galaxy Buds FE exceeded my expectations.",2025-02-06
284,83024,72,5.0,Amazing product! Great value for money and the quality is top-notch.,2025-04-26
285,18050,20,1.6,Poor quality. The Ruby Woo Lipstick doesn't work as advertised and was a waste of money.,2025-02-23
286,2636,50,3.6,Works okay. The Studio Fix Foundation is functional but has some minor issues.,2025-08-13
